smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,failure
100,0,148,47,83,357,100,10,100,0,100,0,140,15,100,8002,100,0,100,10,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,713,100,713,52,42,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,70,0,100,7942,100,15,100,0,100,0,100,0,51,19936,100,0,100,15,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,4,100,14,100,800,100,30,100,0,100,0,100,0,200,0,100,0,100,285868035,51,19699,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,1
79,82069152,116.2461082,0,96,0,100,4,100,0,77,52151980,116.028169,7.876204596,75,21931,100,0,100,4,100,0,100,100,100,0,100,0,100,0,100,0,65,35,100,30,100,2,100,1871,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,21408,100,1.95192E+11,100,4.39657E+11,0
80,92741992,116.2461082,0,89,0,100,20,100,0,90,969111077,116.028169,7.876204596,26,65158,100,0,100,20,100,0,100,100,100,0,100,0,100,0,100,0,71,29,86,28893,100,39,51,99243,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65107,100,1.08606E+11,100,5.45548E+11,0
100,0,132,96,166,397,100,10,100,579,100,0,140,15,96,33721,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1253,99,1253,166,36,100,579,100,443,100,532,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7861,100,12,100,0,100,0,100,0,16,33629,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,16,100,5,100,200,100,25,100,0,100,0,100,0,200,0,100,0,100,2097154,17,33472,100,0,100,0,100,590,100,0,100,1.31052E+11,100,5.2985E+11,0
71,13565952,116.2461082,0,99,0,100,1,100,0,88,651798865,116.028169,7.876204596,80,18330,100,0,100,1,100,0,100,100,100,0,100,0,100,0,100,0,71,29,100,30,100,0,97,6515,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,17296,100,79437401048,100,2.15499E+11,0
100,0,100,0,100,7857,100,18,100,0,100,0,100,0,71,11792,100,0,100,18,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,17,100,27,100,31,100,0,100,0,100,0,200,0,100,0,100,1048577,71,11649,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,148,48,84,332,100,13,100,0,100,0,128,18,99,11516,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,6205,100,6205,56,38,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
77,180020944,116.2461082,0,90,0,100,16,100,0,86,423100201,116.028169,7.876204596,57,37964,100,0,100,14,100,0,100,100,100,0,100,0,1,350,100,0,67,33,100,30,100,6,99,2088,33,33,100,0,100,8,100,8,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,37530,100,1.52168E+11,100,5.16226E+11,1
100,0,100,0,100,7995,100,4,100,0,100,0,100,0,4,38576,100,0,100,4,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,2,100,9,100,36,100,0,100,0,100,0,200,0,100,0,100,135266311,4,38485,100,0,100,0,100,592,100,0,100,1.31052E+11,100,5.2985E+11,0
52,15142424,138,96,82,367,100,5,100,11,100,0,133,18,95,36122,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1424,100,1424,63,32,100,11,100,128,100,7,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
80,109373184,116.2461082,0,89,0,100,9,100,0,81,114121570,116.028169,7.876204596,25,66131,100,0,100,9,100,0,100,100,100,0,100,0,100,0,100,0,71,29,92,16270,100,217,86,28907,29,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,66026,100,1.20482E+11,100,6.61825E+11,0
100,0,132,96,170,369,100,16,100,2,100,0,140,15,96,33567,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1170,100,1170,187,32,100,2,100,2,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,133,93,100,0,100,8,100,265,100,0,128,18,100,5906,100,0,100,6,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,180,100,180,222,27,100,265,100,74,100,130,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,138,96,82,372,100,9,100,0,100,0,133,18,95,37317,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,2110,100,2110,62,33,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,130,100,164,400,100,11,100,0,100,0,140,15,96,34273,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1192,100,1192,176,34,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
46,66819458,116.2461082,0,91,0,100,10,100,2280,75,32796362,116.028169,7.876204596,53,41398,100,0,100,8,100,0,100,100,100,0,100,0,1,678,100,262148,78,22,100,30,100,0,100,1968,22,22,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,41084,100,1.236E+11,100,5.25393E+11,1
100,0,139,72,162,406,100,15,100,0,100,0,132,17,95,35426,100,0,100,15,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1323,99,1323,150,40,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
54,81441456,116.2461082,0,97,0,100,3,91,41720,85,309557358,116.028169,7.876204596,92,7446,100,0,100,3,100,0,100,100,100,0,100,0,47,53,100,0,62,38,100,30,100,1,100,379,38,38,100,0,100,48,100,48,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,7370,100,99338779752,100,1.84679E+11,1
99,3801112,138,96,81,377,100,12,100,0,100,0,133,18,95,36673,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1469,100,1469,65,30,100,0,100,32,100,2,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,132,96,100,0,100,6,100,0,100,0,128,18,96,34342,100,0,100,6,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1301,99,1301,206,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,160,412,100,28,100,6,100,0,100,0,93,51538,100,0,100,27,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1843,99,1843,193,31,100,6,100,2,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,148,48,85,313,100,12,100,0,100,0,140,15,100,2659,100,0,100,12,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,123,100,123,64,32,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,90,0,100,8031,100,13,100,9,100,0,100,0,53,19135,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,12,100,210,100,39,100,3,100,22,100,22,200,0,100,0,100,1441801,54,18712,100,0,100,0,100,525,100,0,100,1.31052E+11,100,5.2985E+11,1
69,7759872,116.2461082,0,90,0,100,8,100,0,86,429060692,116.028169,7.876204596,53,41465,100,0,100,8,100,0,100,100,100,0,100,0,100,0,100,0,63,37,100,30,100,0,99,2159,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,41171,100,1.40125E+11,100,6.56515E+11,0
96,18546748,138,92,81,376,100,12,100,4,100,0,133,18,95,37455,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1232,100,1232,66,29,100,4,100,8,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7908,100,8,100,2,100,0,100,0,1,45633,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,487,100,1,100,16,100,34,100,2,100,3,100,0,200,0,100,0,100,269221889,1,45628,100,0,100,0,100,579,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,9523,100,9,100,0,100,0,100,0,95,2183,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,8,100,19,100,26,100,0,100,0,100,0,200,0,100,0,100,1048576,96,1937,100,0,100,0,100,620,100,0,100,58179836853,100,35687233503,0
100,0,100,0,162,406,100,26,100,66,100,0,100,0,93,51619,100,0,100,22,100,0,40,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2319,99,2319,214,28,100,66,100,18,100,78,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
5,0,100,0,100,7792,100,4,85,1387,100,0,100,0,2,39290,100,0,100,4,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,8610,100,1,100,398,100,30,100,540,100,9,100,1,200,0,100,0,100,136052737,3,38977,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,162,405,100,33,100,0,100,0,100,0,93,53053,100,0,100,33,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2319,99,2319,166,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,148,49,83,365,100,11,100,0,100,0,140,15,100,6712,100,0,100,11,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,470,100,470,60,35,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,148,49,84,340,100,9,100,0,100,0,140,15,100,3347,100,0,100,9,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,76,100,76,60,35,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7810,100,29,100,0,100,0,100,0,1,55957,100,0,100,29,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,10,100,120,100,30,100,0,100,0,100,0,200,0,100,0,100,67502081,1,55891,100,0,100,0,100,530,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,8137,100,18,100,0,100,0,100,0,31,27989,100,0,100,18,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3,100,17,100,252,100,31,100,0,100,0,100,0,200,0,100,0,100,35651586,31,27919,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
89,1966127,132,96,163,401,100,12,100,504,100,0,128,18,93,51294,100,0,100,11,100,0,49,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2204,99,2204,193,31,100,504,100,209,100,265,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
99,65537,132,96,100,0,100,9,100,6,100,0,128,18,93,49734,100,0,100,9,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1797,99,1797,222,27,100,6,100,909,100,69,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7817,100,17,100,0,100,0,100,0,51,19813,100,0,100,17,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,44,100,16,100,28,100,25,100,0,100,0,100,0,200,0,100,0,100,252051459,52,19434,100,0,100,0,100,537,100,0,100,1.31052E+11,100,5.2985E+11,1
71,13006824,116.2461082,0,91,0,100,18,93,31051,83,196170261,116.028169,7.876204596,25,65870,100,0,100,16,100,0,100,100,100,0,100,0,1,104,100,0,73,27,30,141008,100,875,99,3092,27,27,100,0,100,56,100,56,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65538,100,1.34116E+11,100,6.3862E+11,1
77,52137288,116.2461082,0,84,0,100,23,100,48,93,1894621737,116.028169,7.876204596,22,68558,100,0,100,23,100,0,100,100,100,0,100,0,100,0,100,0,67,33,92,17173,100,1,55,90745,33,33,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,68511,100,1.15896E+11,100,6.17345E+11,0
100,0,148,49,83,367,100,8,100,0,100,0,140,15,100,6550,100,0,100,8,100,0,100,6553700,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,475,100,475,69,28,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7677,100,7,100,0,100,0,100,0,1,44159,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,59,100,2,100,516,100,35,100,0,100,0,100,0,200,0,100,0,100,135921668,1,43478,100,0,100,0,100,591,100,0,100,1.31052E+11,100,5.2985E+11,0
83,200322584,116.2461082,0,90,0,100,19,100,0,86,426775447,116.028169,7.876204596,53,41571,100,0,100,19,100,0,100,100,100,0,100,0,100,0,100,0,59,41,100,30,100,4,98,5319,41,41,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,40785,100,1.34452E+11,100,5.05886E+11,0
83,197142112,116.2461082,0,97,0,100,3,100,0,84,248099519,116.028169,7.876204596,92,7724,100,0,100,3,100,0,100,100,100,0,100,0,100,0,100,0,68,32,100,30,100,2,100,393,32,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,7647,100,1.01063E+11,100,1.82582E+11,0
68,218308020,116.2461082,0,90,0,100,70,84,64512,83,204889819,116.028169,7.876204596,47,46970,100,0,100,68,100,0,100,100,100,0,100,0,1,169,100,0,64,36,100,30,100,660,99,2583,36,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,46589,100,1.24626E+11,100,6.58308E+11,1
100,0,100,0,100,7720,100,14,100,0,100,0,100,0,3,38887,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1,100,5,100,24,100,32,100,0,100,1,100,0,200,0,100,0,100,33816580,4,38661,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,7969,100,5,100,0,100,0,100,0,19,32652,100,0,100,5,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,7,100,4,100,8,100,28,100,0,100,0,100,0,200,0,100,0,100,1835009,19,32629,100,0,100,0,100,596,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7811,100,11,100,0,100,0,100,0,1,44495,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,3,100,2,100,578,100,28,100,0,100,0,100,0,200,0,100,0,100,34603010,1,43905,100,0,100,0,100,593,100,0,100,1.31052E+11,100,5.2985E+11,0
73,21894312,116.2461082,0,97,0,100,3,100,0,79,73885959,116.028169,7.876204596,67,29554,100,0,100,3,100,0,100,100,100,0,100,0,100,0,100,0,63,37,100,30,100,1,99,2847,37,37,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,29024,100,1.61486E+11,100,3.99574E+11,0
79,79132720,116.2461082,0,91,0,100,20,100,8,89,808935317,116.028169,7.876204596,22,68735,100,0,100,20,100,0,100,100,100,0,100,0,100,0,100,0,45,55,84,33740,100,45,57,86335,55,55,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,68686,100,1.19818E+11,100,5.92172E+11,0
83,193091240,116.2461082,0,97,0,100,3,100,0,85,290255019,116.028169,7.876204596,89,9816,100,0,100,3,100,0,100,100,100,0,100,0,100,0,100,0,74,26,100,30,100,0,100,617,26,26,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,9679,100,14260034936,100,76509569992,0
81,134982200,116.2461082,0,90,0,100,20,100,0,89,753475001,116.028169,7.876204596,48,46097,100,0,100,19,100,0,100,100,100,0,100,0,100,0,100,0,72,28,100,30,100,6,99,2260,28,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,45817,100,1.35597E+11,100,8.4452E+11,0
100,0,137,92,84,335,100,10,100,0,100,0,140,15,98,20962,100,0,100,10,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1354,100,1354,59,35,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,6811,100,44,100,0,100,0,100,0,12,35437,100,0,100,44,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,35,100,214,100,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.5325E+11,100,4.31935E+11,0
100,0,100,0,164,400,100,24,100,32,100,0,100,0,93,52905,100,0,100,22,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1992,99,1992,240,25,100,32,100,47,100,80,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
47,62082922,116.2461082,0,90,0,100,9,100,2912,79,52478622965,116.028169,7.876204596,55,39737,100,0,100,7,100,0,100,100,100,0,100,0,1,147,100,8591048721,72,28,100,30,100,1,100,1750,28,28,100,0,100,16,100,16,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,39531,100,1.43145E+11,100,7.40219E+11,1
100,0,135,100,83,355,100,8,100,0,100,0,140,15,99,8521,100,0,100,8,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,372,100,372,49,44,100,0,100,0,100,0,100,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,134,100,127,551,100,15,100,0,100,0,113,42,91,68776,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,100,1109,100,1109,206,29,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
80,103226408,116.2461082,0,98,0,100,2,100,0,86,399995978,116.028169,7.876204596,71,25749,100,0,100,2,100,0,100,100,100,0,100,0,100,0,100,0,68,32,100,30,100,1,98,4993,32,32,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,23836,100,1.91331E+11,100,4.23034E+11,0
82,148133832,116.2461082,0,90,0,100,11,100,0,88,564625907,116.028169,7.876204596,51,43037,100,0,100,11,100,0,100,100,100,0,100,0,100,0,100,0,66,34,100,30,100,3,100,1961,34,34,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,42808,100,1.33394E+11,100,7.6617E+11,0
100,0,131,97,100,0,100,9,100,138,100,0,128,18,94,48828,100,0,100,7,100,0,1,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1932,99,1932,171,35,100,138,100,298,100,280,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,8180,100,13,99,132,100,0,100,0,25,30051,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,12,100,149,100,37,100,126,100,290,100,0,200,0,100,0,100,185991175,26,29875,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
83,188924184,116.2461082,0,90,0,100,23,100,0,88,571030432,116.028169,7.876204596,52,42867,100,0,100,23,100,0,100,100,100,0,100,0,69,31,93,30068637755,65,35,100,30,100,5,99,3230,35,35,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,42342,100,1.33086E+11,100,8.67593E+11,1
45,179095660,116.2461082,0,89,0,100,35,89,44064,93,2016395267,116.028169,7.876204596,26,65145,100,0,100,33,100,0,100,100,100,0,100,0,1,170,100,0,69,31,92,17569,100,35,61,79965,31,31,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,64986,100,1.07299E+11,100,6.37387E+11,1
100,0,90,0,100,8133,100,14,100,0,100,0,100,0,52,19564,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,1869,100,13,100,515,100,25,100,0,100,0,100,0,200,0,100,0,100,18481155,52,19405,100,0,100,0,100,594,100,0,100,1.31052E+11,100,5.2985E+11,0
100,0,100,0,100,7953,100,12,100,2,100,0,100,0,1,45202,100,0,100,12,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,47545,100,0,100,81,100,35,100,2,100,2,100,0,200,0,100,0,100,35258370,1,45159,100,0,100,0,100,589,100,0,100,1.31052E+11,100,5.2985E+11,1
61,75630882,116.2461082,0,91,0,100,13,100,3688,88,578013979,116.028169,7.876204596,57,38541,100,0,100,11,100,0,100,100,100,0,100,0,1,303,100,655370,72,28,100,30,100,3,99,3221,28,28,100,0,91,5360,91,5360,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,37847,100,1.55766E+11,100,5.57934E+11,1
100,0,132,96,162,405,100,13,100,0,100,0,140,15,95,39899,100,0,100,13,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,2016,99,2016,166,36,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
100,0,100,0,100,9522,100,11,100,0,100,0,100,0,94,2794,100,0,100,11,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,0,100,10,100,21,100,31,100,0,100,0,100,0,200,0,100,0,100,1703936,94,2523,100,0,100,0,100,627,100,0,100,75763955557,100,48733094464,0
100,0,132,96,165,410,100,14,100,0,100,0,140,15,95,41464,100,0,100,14,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1858,99,1858,214,28,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,0
92,46,132,96,100,0,100,9,100,37,100,0,140,15,96,32823,100,0,100,7,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,30,99,1232,99,1232,214,28,100,37,100,68,100,87,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,25140.1927,100,1.31052E+11,100,5.2985E+11,1
82,173572968,116.2461082,0,92,0,100,14,100,0,84,257264508,116.028169,7.876204596,99,1517,100,0,100,13,100,0,100,100,100,0,100,0,100,0,100,0,70,30,100,30,100,12,100,283,30,30,100,0,100,0,100,0,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,1509,100,38480096989,100,21264844294,1
100,0,100,0,100,7888,100,19,100,0,100,0,100,0,48,21127,100,0,100,19,100,0,100,100,100,0,100,0,62.43796526,0,100,0,67.89788294,32.10211706,100,17,100,18,100,54,100,35,100,0,100,0,100,0,200,0,100,0,100,52428807,65,14189,100,0,100,0,100,590,100,0,100,1.31052E+11,100,5.2985E+11,0
62,71488248,116.2461082,0,89,0,100,22,99,4816,90,922926969,116.028169,7.876204596,26,65220,100,0,100,22,100,0,100,100,100,0,100,0,1,129,100,0,70,30,92,17793,100,128,83,35023,30,30,100,0,100,224,100,224,200,0,100,0,100,93776356.8,34.76719577,27891.03527,100,0,100,0,100,590,100,65141,100,1.16025E+11,100,9.72795E+11,1
